TotalTime;SegmentTime;XTran1
44.81723;15.86798;-0.002664674
44.83352;15.88427;-0.006795052
44.86802;15.91877;-0.01012808
44.89248;15.94323;-0.01423718
44.91819;15.96895;-0.01955222
44.94116;15.99191;-0.02314517
44.96459;16.01534;-0.03060126
44.99514;16.04589;-0.03102349
45.02058;16.07133;-0.02997264
45.05023;16.10098;-0.02920057
45.0729;16.12365;-0.02888297
45.09833;16.14908;-0.02880602
45.12748;16.17823;-0.02860961
45.14316;16.19391;-0.02849536
45.17204;16.22279;-0.02789987
45.19952;16.25027;-0.02753313
45.22672;16.27748;-0.02790266
45.2543;16.30505;-0.02908457
45.27583;16.32658;-0.03160786
45.30256;16.35331;-0.03220266
45.3205;16.37125;-0.03269099
45.35445;16.4052;-0.03343551
45.382;16.43275;-0.03348184
45.40474;16.45549;-0.03290179
45.43286;16.48361;-0.03203413
45.4599;16.51065;-0.03129916
45.47874;16.52949;-0.0313361
45.50308;16.55383;-0.02996507
45.53856;16.5893;-0.02977693
45.56085;16.6116;-0.02972979
45.58803;16.63878;-0.02962795
45.60962;16.66037;-0.02917034
45.64086;16.69161;-0.02965838
45.66896;16.71971;-0.02986686
45.69622;16.74697;-0.03033898
45.71809;16.76884;-0.03115881
45.74469;16.79544;-0.03195943
45.77217;16.82293;-0.03214745
45.79539;16.84614;-0.03239359
45.81158;16.86233;-0.03250426
45.84451;16.89526;-0.03304007
45.8733;16.92405;-0.03345603
45.89507;16.94582;-0.03373395
45.91749;16.96824;-0.035434
45.95047;17.00122;-0.03660128
45.96692;17.01767;-0.03972163
45.99753;17.04828;-0.0408257
46.01866;17.06941;-0.04100314
46.04202;17.09278;-0.04008004
46.07129;17.12205;-0.04032765
46.09091;17.14167;-0.04174091
46.11908;17.16984;-0.04173219
46.15059;17.20135;-0.04130329
46.17324;17.224;-0.04079393
