TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;cXTran;cYTran;cZTran
60.40277;4.821875;0.04357938;0.7639741;0.3086479;-0.02071477;0.7861819;0.4608698;-0.06429415;0.0222078;0.1522219
60.4286;4.8477;0.0437547;0.7640585;0.3088301;-0.02054296;0.7862697;0.4610505;-0.06429766;0.0222112;0.1522204
60.44958;4.868681;0.04357885;0.7643889;0.3093618;-0.02072573;0.7865947;0.4615813;-0.06430458;0.0222058;0.1522195
60.48122;4.900322;0.04322972;0.7646322;0.3095987;-0.02108013;0.7868321;0.4618177;-0.06430985;0.0221999;0.152219
60.50389;4.922997;0.04279852;0.7646981;0.3097537;-0.02151838;0.7868939;0.4619716;-0.0643169;0.0221958;0.1522179
60.53754;4.956648;0.04225653;0.7650349;0.3093753;-0.022058;0.7872316;0.4615937;-0.06431453;0.0221967;0.1522184
60.55285;4.971952;0.04223398;0.7651194;0.3093564;-0.02207559;0.7873178;0.4615759;-0.06430957;0.0221984;0.1522195
60.58259;5.00169;0.04255143;0.7650691;0.3093556;-0.02175178;0.787268;0.4615771;-0.06430321;0.0221989;0.1522215
60.60315;5.022248;0.04288791;0.7651661;0.309458;-0.02141293;0.7873731;0.4616785;-0.06430084;0.022207;0.1522205
60.6259;5.045;0.04307065;0.7651758;0.3098702;-0.02122384;0.7873834;0.4620927;-0.06429449;0.0222076;0.1522225
60.6509;5.070006;0.04323447;0.7654729;0.3103724;-0.02105943;0.7876808;0.4625947;-0.0642939;0.0222079;0.1522223
60.675;5.094109;0.04324466;0.7655023;0.3103454;-0.02103074;0.7877224;0.4625698;-0.0642754;0.0222201;0.1522244
60.69397;5.113081;0.0437471;0.7658567;0.3093121;-0.02053054;0.7880763;0.4615358;-0.06427764;0.0222196;0.1522237
60.72752;5.146626;0.04416181;0.7658653;0.308695;-0.02012631;0.7880873;0.460915;-0.06428812;0.022222;0.15222
60.75276;5.171864;0.04437563;0.7657855;0.3086197;-0.0199189;0.7880113;0.460837;-0.06429453;0.0222258;0.1522173
60.77404;5.193147;0.04453534;0.7657702;0.3089189;-0.01976887;0.7879946;0.4611333;-0.06430421;0.0222244;0.1522144
60.80914;5.228247;0.04443821;0.7660023;0.3089572;-0.01987443;0.7882166;0.4611711;-0.06431264;0.0222143;0.1522139
60.82738;5.246491;0.04397749;0.7659646;0.3089557;-0.02034472;0.7881757;0.4611675;-0.06432221;0.0222111;0.1522118
60.85538;5.274485;0.04365417;0.7657062;0.3088096;-0.02066933;0.7879212;0.4610205;-0.0643235;0.022215;0.1522109
60.88002;5.299126;0.04363199;0.7654787;0.3091854;-0.02069271;0.7876892;0.4613964;-0.0643247;0.0222105;0.152211
