TotalTime;SegmentTime;XTran1
26.48649;12.20938;-0.0811249
26.50911;12.23199;-0.07668924
26.53758;12.26046;-0.07476356
26.55612;12.27901;-0.06820303
26.58544;12.30832;-0.06387784
26.6136;12.33648;-0.061037
26.63206;12.35495;-0.05752545
26.65844;12.38133;-0.05426488
26.68215;12.40503;-0.05100704
26.70637;12.42925;-0.04826925
26.73226;12.45515;-0.04587753
26.74765;12.47054;-0.04271897
26.77246;12.49534;-0.03983302
26.80114;12.52402;-0.03756331
26.82598;12.54887;-0.03560062
26.84822;12.57111;-0.03224006
26.87247;12.59535;-0.02855141
26.89615;12.61903;-0.02660122
26.92585;12.64873;-0.02557657
26.94996;12.67285;-0.02396972
26.98262;12.70551;-0.02293231
27.00592;12.72881;-0.02269201
27.03084;12.75372;-0.02397308
27.05735;12.78024;-0.02418216
27.07795;12.80084;-0.02395691
27.10916;12.83205;-0.02383333
27.1276;12.85049;-0.02424668
27.15898;12.88187;-0.0245912
27.18241;12.90529;-0.02456799
27.20567;12.92855;-0.02459401
27.22907;12.95196;-0.02474738
27.25214;12.97503;-0.02490167
27.27847;13.00136;-0.02524916
27.30333;13.02621;-0.02610953
27.3276;13.05049;-0.02674826
27.34963;13.07252;-0.02673614
27.37272;13.09561;-0.02682554
27.39669;13.11958;-0.0269764
27.42155;13.14444;-0.02621926
27.44884;13.17173;-0.02601425
27.47113;13.19402;-0.02655136
27.49358;13.21647;-0.02723094
27.52085;13.24374;-0.02733009
27.53478;13.25767;-0.02737031
27.56882;13.29171;-0.02704934
27.59271;13.3156;-0.02689045
27.61227;13.33516;-0.02674208
27.63591;13.3588;-0.02626646
27.65947;13.38235;-0.02553753
27.68263;13.40552;-0.02533773
27.7083;13.43118;-0.0253763
27.72904;13.45193;-0.02571853
27.75132;13.47421;-0.02609468
27.77033;13.49322;-0.02671468
27.8026;13.52549;-0.0262087
27.82588;13.54877;-0.02600869
27.83815;13.56104;-0.02596793
27.86329;13.58618;-0.02559824
27.89303;13.61592;-0.02564826
27.91719;13.64009;-0.02601036
27.94299;13.66588;-0.02745653
27.96947;13.69236;-0.02854026
27.99313;13.71602;-0.02834635
28.01449;13.73739;-0.02759465
28.03855;13.76144;-0.02762635
28.06177;13.78466;-0.02748776
28.09224;13.81513;-0.02680322
28.11658;13.83947;-0.02587511
28.13654;13.85943;-0.02479613
28.1619;13.8848;-0.02444185
28.18483;13.90772;-0.0246415
28.20738;13.93027;-0.0253832
28.23186;13.95475;-0.02599411
28.25826;13.98116;-0.0265935
28.28122;14.00411;-0.02689273
28.3049;14.02779;-0.02696239
28.32753;14.05042;-0.02698769
28.35034;14.07323;-0.02625795
28.37435;14.09724;-0.02511665
28.39742;14.12032;-0.02490928
28.41845;14.14134;-0.02412675
28.44725;14.17014;-0.02399963
28.47161;14.19451;-0.02427474
