TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;cXTran;cYTran;cZran
74.38403;3.977978;0.05883413;0.7894252;0.4505455;-0.09559009;0.7831486;0.3962452;-0.15442422;-0.0062766;-0.0543003
74.40665;4.000589;0.05863519;0.7894651;0.4504501;-0.0957876;0.7831887;0.396142;-0.15442279;-0.0062764;-0.0543081
74.42932;4.023265;0.0585084;0.7894057;0.4501637;-0.09591376;0.7831281;0.3958516;-0.15442216;-0.0062776;-0.0543121
74.45198;4.045925;0.05841333;0.789747;0.4496837;-0.09600994;0.7834682;0.3953818;-0.15442327;-0.0062788;-0.0543019
74.47449;4.06844;0.05848646;0.7902429;0.4498717;-0.09593655;0.7839631;0.3955703;-0.15442301;-0.0062798;-0.0543014
74.50336;4.097306;0.05888888;0.7906551;0.4502789;-0.09553538;0.7843729;0.3959824;-0.15442426;-0.0062822;-0.0542965
74.52815;4.122103;0.05961715;0.7908463;0.4502618;-0.09480679;0.7845678;0.3959621;-0.15442394;-0.0062785;-0.0542997
74.55063;4.144579;0.06048398;0.7905577;0.450675;-0.09393959;0.7842795;0.3963798;-0.15442357;-0.0062782;-0.0542952
74.57195;4.1659;0.06102946;0.7904876;0.4511468;-0.09339531;0.7842066;0.3968553;-0.15442477;-0.006281;-0.0542915
74.59706;4.191011;0.06074256;0.7901525;0.4509035;-0.09368837;0.7838767;0.3966312;-0.15443093;-0.0062758;-0.0542723
74.62469;4.218637;0.05996496;0.789465;0.4507512;-0.09447961;0.7831726;0.3965194;-0.15444457;-0.0062924;-0.0542318
74.64297;4.236917;0.0598049;0.7892404;0.4509849;-0.0946444;0.7829469;0.3967599;-0.1544493;-0.0062935;-0.054225
74.66377;4.257719;0.05941954;0.7894383;0.4512396;-0.09503917;0.7831279;0.3970416;-0.15445871;-0.0063104;-0.054198
74.68751;4.281451;0.05873258;0.7897581;0.4507603;-0.09572612;0.7834343;0.3965627;-0.1544587;-0.0063238;-0.0541976
74.71346;4.307399;0.0589517;0.789614;0.4500476;-0.09551415;0.7832943;0.3958684;-0.15446585;-0.0063197;-0.0541792
74.73801;4.331957;0.05960733;0.7894781;0.449395;-0.0948585;0.7831523;0.3952107;-0.15446583;-0.0063258;-0.0541843
74.76127;4.355209;0.05983409;0.7896634;0.4491502;-0.09463261;0.7833406;0.3949666;-0.1544667;-0.0063228;-0.0541836
74.78566;4.379601;0.05968713;0.789829;0.4488245;-0.09477968;0.783503;0.394638;-0.15446681;-0.006326;-0.0541865
74.80814;4.402083;0.0589934;0.7900501;0.4488714;-0.09547289;0.7837222;0.3946873;-0.15446629;-0.0063279;-0.0541841
74.83408;4.428019;0.05827291;0.7897965;0.4479197;-0.09619366;0.7834656;0.3937373;-0.15446657;-0.0063309;-0.0541824
74.8589;4.452841;0.05796697;0.7892646;0.4477112;-0.09649893;0.7829363;0.3935226;-0.1544659;-0.0063283;-0.0541886
74.88216;4.476094;0.05873727;0.7902399;0.4492422;-0.09573545;0.7838968;0.3950764;-0.15447272;-0.0063431;-0.0541658
74.90513;4.499063;0.05862158;0.7898906;0.4505429;-0.0958567;0.7835543;0.3963881;-0.15447828;-0.0063363;-0.0541548
74.92656;4.520496;0.05847107;0.7897397;0.4511662;-0.09600684;0.7834046;0.3970062;-0.15447791;-0.0063351;-0.05416
74.95004;4.543968;0.05886895;0.7895557;0.4515874;-0.09561586;0.7832003;0.3974468;-0.15448481;-0.0063554;-0.0541406
